entity,group,value,sequence,variable,unit
G3_18,Group 3,114.381,22,demo_measurement,unit
G3_18,Group 3,103.007,23,demo_measurement,unit
G3_18,Group 3,115.697,24,demo_measurement,unit
G3_18,Group 3,126.338,25,demo_measurement,unit
G3_18,Group 3,119.124,26,demo_measurement,unit
G3_18,Group 3,118.904,27,demo_measurement,unit
G3_18,Group 3,127.943,28,demo_measurement,unit
G3_18,Group 3,94.008,29,demo_measurement,unit
G3_18,Group 3,137.041,30,demo_measurement,unit
G3_18,Group 3,79.640,31,demo_measurement,unit
G3_18,Group 3,105.734,32,demo_measurement,unit
G3_18,Group 3,117.938,33,demo_measurement,unit
G3_18,Group 3,105.862,34,demo_measurement,unit
G3_18,Group 3,117.564,35,demo_measurement,unit
G3_18,Group 3,143.212,36,demo_measurement,unit
G3_18,Group 3,110.197,37,demo_measurement,unit
G3_18,Group 3,96.633,38,demo_measurement,unit
G3_18,Group 3,140.298,39,demo_measurement,unit
G3_18,Group 3,104.351,40,demo_measurement,unit
G3_18,Group 3,104.797,41,demo_measurement,unit
G3_18,Group 3,127.629,42,demo_measurement,unit
G3_18,Group 3,130.750,43,demo_measurement,unit
G3_18,Group 3,121.268,44,demo_measurement,unit
G3_18,Group 3,98.432,45,demo_measurement,unit
G3_18,Group 3,138.744,46,demo_measurement,unit
G3_18,Group 3,108.331,47,demo_measurement,unit
G3_18,Group 3,122.852,48,demo_measurement,unit
G3_18,Group 3,87.299,49,demo_measurement,unit
G3_18,Group 3,124.033,50,demo_measurement,unit
G3_19,Group 3,108.482,1,demo_measurement,unit
G3_19,Group 3,119.881,2,demo_measurement,unit
G3_19,Group 3,136.065,3,demo_measurement,unit
G3_19,Group 3,101.280,4,demo_measurement,unit
G3_19,Group 3,129.978,5,demo_measurement,unit
G3_19,Group 3,112.259,6,demo_measurement,unit
G3_19,Group 3,124.200,7,demo_measurement,unit
G3_19,Group 3,109.785,8,demo_measurement,unit
G3_19,Group 3,112.821,9,demo_measurement,unit
G3_19,Group 3,120.814,10,demo_measurement,unit
G3_19,Group 3,109.560,11,demo_measurement,unit
G3_19,Group 3,131.406,12,demo_measurement,unit
G3_19,Group 3,108.025,13,demo_measurement,unit
G3_19,Group 3,121.023,14,demo_measurement,unit
G3_19,Group 3,112.444,15,demo_measurement,unit
G3_19,Group 3,129.641,16,demo_measurement,unit
G3_19,Group 3,125.921,17,demo_measurement,unit
G3_19,Group 3,103.252,18,demo_measurement,unit
G3_19,Group 3,127.996,19,demo_measurement,unit
G3_19,Group 3,116.067,20,demo_measurement,unit
G3_19,Group 3,98.724,21,demo_measurement,unit
G3_19,Group 3,113.945,22,demo_measurement,unit
G3_19,Group 3,103.428,23,demo_measurement,unit
G3_19,Group 3,112.424,24,demo_measurement,unit
G3_19,Group 3,92.539,25,demo_measurement,unit
G3_19,Group 3,113.024,26,demo_measurement,unit
G3_19,Group 3,101.243,27,demo_measurement,unit
G3_19,Group 3,115.636,28,demo_measurement,unit
G3_19,Group 3,107.869,29,demo_measurement,unit
G3_19,Group 3,126.255,30,demo_measurement,unit
G3_19,Group 3,128.618,31,demo_measurement,unit
G3_19,Group 3,95.346,32,demo_measurement,unit
G3_19,Group 3,124.732,33,demo_measurement,unit
G3_19,Group 3,110.913,34,demo_measurement,unit
G3_19,Group 3,106.287,35,demo_measurement,unit
G3_19,Group 3,92.171,36,demo_measurement,unit
G3_19,Group 3,114.100,37,demo_measurement,unit
G3_19,Group 3,111.522,38,demo_measurement,unit
G3_19,Group 3,125.559,39,demo_measurement,unit
G3_19,Group 3,129.221,40,demo_measurement,unit
G3_19,Group 3,117.160,41,demo_measurement,unit
G3_19,Group 3,116.466,42,demo_measurement,unit
G3_19,Group 3,127.753,43,demo_measurement,unit
G3_19,Group 3,135.309,44,demo_measurement,unit
G3_19,Group 3,100.141,45,demo_measurement,unit
G3_19,Group 3,106.639,46,demo_measurement,unit
G3_19,Group 3,129.631,47,demo_measurement,unit
G3_19,Group 3,117.799,48,demo_measurement,unit
G3_19,Group 3,128.738,49,demo_measurement,unit
G3_19,Group 3,122.593,50,demo_measurement,unit
G3_20,Group 3,86.820,1,demo_measurement,unit
G3_20,Group 3,102.028,2,demo_measurement,unit
G3_20,Group 3,121.979,3,demo_measurement,unit
G3_20,Group 3,85.322,4,demo_measurement,unit
G3_20,Group 3,121.663,5,demo_measurement,unit
G3_20,Group 3,120.482,6,demo_measurement,unit
G3_20,Group 3,113.015,7,demo_measurement,unit
G3_20,Group 3,121.227,8,demo_measurement,unit
G3_20,Group 3,130.359,9,demo_measurement,unit
G3_20,Group 3,102.315,10,demo_measurement,unit
G3_20,Group 3,127.302,11,demo_measurement,unit
G3_20,Group 3,106.519,12,demo_measurement,unit
G3_20,Group 3,112.833,13,demo_measurement,unit
G3_20,Group 3,102.099,14,demo_measurement,unit
G3_20,Group 3,116.564,15,demo_measurement,unit
G3_20,Group 3,123.083,16,demo_measurement,unit
G3_20,Group 3,101.179,17,demo_measurement,unit
G3_20,Group 3,126.722,18,demo_measurement,unit
G3_20,Group 3,122.194,19,demo_measurement,unit
G3_20,Group 3,123.410,20,demo_measurement,unit
G3_20,Group 3,135.744,21,demo_measurement,unit
G3_20,Group 3,119.808,22,demo_measurement,unit
G3_20,Group 3,102.351,23,demo_measurement,unit
G3_20,Group 3,106.303,24,demo_measurement,unit
G3_20,Group 3,126.509,25,demo_measurement,unit
G3_20,Group 3,112.747,26,demo_measurement,unit
G3_20,Group 3,97.714,27,demo_measurement,unit
G3_20,Group 3,99.748,28,demo_measurement,unit
G3_20,Group 3,114.679,29,demo_measurement,unit
G3_20,Group 3,103.621,30,demo_measurement,unit
G3_20,Group 3,97.556,31,demo_measurement,unit
G3_20,Group 3,109.604,32,demo_measurement,unit
G3_20,Group 3,114.600,33,demo_measurement,unit
G3_20,Group 3,146.636,34,demo_measurement,unit
G3_20,Group 3,110.942,35,demo_measurement,unit
G3_20,Group 3,108.223,36,demo_measurement,unit
G3_20,Group 3,83.066,37,demo_measurement,unit
G3_20,Group 3,105.141,38,demo_measurement,unit
G3_20,Group 3,91.474,39,demo_measurement,unit
G3_20,Group 3,95.601,40,demo_measurement,unit
G3_20,Group 3,95.371,41,demo_measurement,unit
G3_20,Group 3,123.451,42,demo_measurement,unit
G3_20,Group 3,115.912,43,demo_measurement,unit
G3_20,Group 3,120.445,44,demo_measurement,unit
G3_20,Group 3,106.645,45,demo_measurement,unit
G3_20,Group 3,124.444,46,demo_measurement,unit
G3_20,Group 3,115.624,47,demo_measurement,unit
G3_20,Group 3,106.465,48,demo_measurement,unit
G3_20,Group 3,98.368,49,demo_measurement,unit
G3_20,Group 3,124.033,50,demo_measurement,unit
G3_21,Group 3,126.744,1,demo_measurement,unit
G3_21,Group 3,101.640,2,demo_measurement,unit
G3_21,Group 3,108.192,3,demo_measurement,unit
G3_21,Group 3,124.759,4,demo_measurement,unit
G3_21,Group 3,121.147,5,demo_measurement,unit
G3_21,Group 3,99.668,6,demo_measurement,unit
G3_21,Group 3,127.905,7,demo_measurement,unit
G3_21,Group 3,106.062,8,demo_measurement,unit
G3_21,Group 3,128.190,9,demo_measurement,unit
G3_21,Group 3,111.905,10,demo_measurement,unit
G3_21,Group 3,103.793,11,demo_measurement,unit
G3_21,Group 3,97.226,12,demo_measurement,unit
G3_21,Group 3,120.385,13,demo_measurement,unit
G3_21,Group 3,109.742,14,demo_measurement,unit
G3_21,Group 3,116.965,15,demo_measurement,unit
G3_21,Group 3,109.108,16,demo_measurement,unit
G3_21,Group 3,109.000,17,demo_measurement,unit
G3_21,Group 3,130.824,18,demo_measurement,unit
G3_21,Group 3,117.732,19,demo_measurement,unit
G3_21,Group 3,123.718,20,demo_measurement,unit
G3_21,Group 3,101.808,21,demo_measurement,unit
G3_21,Group 3,131.663,22,demo_measurement,unit
G3_21,Group 3,120.784,23,demo_measurement,unit
G3_21,Group 3,106.085,24,demo_measurement,unit
G3_21,Group 3,110.271,25,demo_measurement,unit
G3_21,Group 3,106.619,26,demo_measurement,unit
G3_21,Group 3,109.868,27,demo_measurement,unit
G3_21,Group 3,140.182,28,demo_measurement,unit
G3_21,Group 3,92.026,29,demo_measurement,unit
G3_21,Group 3,112.091,30,demo_measurement,unit
G3_21,Group 3,125.406,31,demo_measurement,unit
G3_21,Group 3,113.349,32,demo_measurement,unit
G3_21,Group 3,123.597,33,demo_measurement,unit
G3_21,Group 3,112.986,34,demo_measurement,unit
G3_21,Group 3,114.825,35,demo_measurement,unit
G3_21,Group 3,110.515,36,demo_measurement,unit
G3_21,Group 3,126.331,37,demo_measurement,unit
G3_21,Group 3,107.712,38,demo_measurement,unit
G3_21,Group 3,113.584,39,demo_measurement,unit
G3_21,Group 3,122.392,40,demo_measurement,unit
G3_21,Group 3,124.002,41,demo_measurement,unit
G3_21,Group 3,112.753,42,demo_measurement,unit
G3_21,Group 3,124.972,43,demo_measurement,unit
G3_21,Group 3,119.035,44,demo_measurement,unit
G3_21,Group 3,109.594,45,demo_measurement,unit
G3_21,Group 3,133.294,46,demo_measurement,unit
G3_21,Group 3,84.315,47,demo_measurement,unit
G3_21,Group 3,129.469,48,demo_measurement,unit
G3_21,Group 3,104.828,49,demo_measurement,unit
G3_21,Group 3,107.108,50,demo_measurement,unit
G3_22,Group 3,134.550,1,demo_measurement,unit
G3_22,Group 3,118.927,2,demo_measurement,unit
G3_22,Group 3,120.538,3,demo_measurement,unit
G3_22,Group 3,113.614,4,demo_measurement,unit
G3_22,Group 3,123.523,5,demo_measurement,unit
G3_22,Group 3,130.415,6,demo_measurement,unit
G3_22,Group 3,129.672,7,demo_measurement,unit
G3_22,Group 3,119.565,8,demo_measurement,unit
G3_22,Group 3,137.408,9,demo_measurement,unit
G3_22,Group 3,109.532,10,demo_measurement,unit
G3_22,Group 3,90.477,11,demo_measurement,unit
G3_22,Group 3,122.896,12,demo_measurement,unit
G3_22,Group 3,116.295,13,demo_measurement,unit
G3_22,Group 3,109.410,14,demo_measurement,unit
G3_22,Group 3,102.497,15,demo_measurement,unit
G3_22,Group 3,123.899,16,demo_measurement,unit
G3_22,Group 3,130.159,17,demo_measurement,unit
G3_22,Group 3,106.601,18,demo_measurement,unit
G3_22,Group 3,119.556,19,demo_measurement,unit
G3_22,Group 3,111.984,20,demo_measurement,unit
G3_22,Group 3,118.075,21,demo_measurement,unit
G3_22,Group 3,126.364,22,demo_measurement,unit
G3_22,Group 3,106.987,23,demo_measurement,unit
G3_22,Group 3,107.470,24,demo_measurement,unit
G3_22,Group 3,109.623,25,demo_measurement,unit
G3_22,Group 3,137.440,26,demo_measurement,unit
G3_22,Group 3,96.136,27,demo_measurement,unit
G3_22,Group 3,106.382,28,demo_measurement,unit
G3_22,Group 3,105.375,29,demo_measurement,unit
G3_22,Group 3,129.911,30,demo_measurement,unit
G3_22,Group 3,117.469,31,demo_measurement,unit
G3_22,Group 3,121.267,32,demo_measurement,unit
G3_22,Group 3,110.334,33,demo_measurement,unit
G3_22,Group 3,83.161,34,demo_measurement,unit
G3_22,Group 3,96.900,35,demo_measurement,unit
G3_22,Group 3,103.887,36,demo_measurement,unit
G3_22,Group 3,95.168,37,demo_measurement,unit
G3_22,Group 3,97.722,38,demo_measurement,unit
G3_22,Group 3,107.421,39,demo_measurement,unit
G3_22,Group 3,97.433,40,demo_measurement,unit
G3_22,Group 3,124.411,41,demo_measurement,unit
G3_22,Group 3,109.179,42,demo_measurement,unit
G3_22,Group 3,109.596,43,demo_measurement,unit
G3_22,Group 3,141.446,44,demo_measurement,unit
G3_22,Group 3,133.344,45,demo_measurement,unit
G3_22,Group 3,106.533,46,demo_measurement,unit
G3_22,Group 3,109.596,47,demo_measurement,unit
G3_22,Group 3,104.449,48,demo_measurement,unit
G3_22,Group 3,119.369,49,demo_measurement,unit
G3_22,Group 3,110.938,50,demo_measurement,unit
G3_23,Group 3,113.497,1,demo_measurement,unit
G3_23,Group 3,104.178,2,demo_measurement,unit
G3_23,Group 3,116.677,3,demo_measurement,unit
G3_23,Group 3,121.644,4,demo_measurement,unit
G3_23,Group 3,103.251,5,demo_measurement,unit
G3_23,Group 3,98.031,6,demo_measurement,unit
G3_23,Group 3,99.079,7,demo_measurement,unit
G3_23,Group 3,110.430,8,demo_measurement,unit
G3_23,Group 3,110.227,9,demo_measurement,unit
G3_23,Group 3,100.771,10,demo_measurement,unit
G3_23,Group 3,99.950,11,demo_measurement,unit
G3_23,Group 3,95.561,12,demo_measurement,unit
G3_23,Group 3,113.646,13,demo_measurement,unit
G3_23,Group 3,114.901,14,demo_measurement,unit
G3_23,Group 3,122.487,15,demo_measurement,unit
G3_23,Group 3,118.088,16,demo_measurement,unit
G3_23,Group 3,132.769,17,demo_measurement,unit
G3_23,Group 3,120.687,18,demo_measurement,unit
G3_23,Group 3,122.830,19,demo_measurement,unit
G3_23,Group 3,114.956,20,demo_measurement,unit
G3_23,Group 3,122.179,21,demo_measurement,unit
G3_23,Group 3,103.860,22,demo_measurement,unit
G3_23,Group 3,113.547,23,demo_measurement,unit
G3_23,Group 3,123.536,24,demo_measurement,unit
G3_23,Group 3,123.271,25,demo_measurement,unit
G3_23,Group 3,123.516,26,demo_measurement,unit
G3_23,Group 3,110.616,27,demo_measurement,unit
G3_23,Group 3,112.601,28,demo_measurement,unit
G3_23,Group 3,131.320,29,demo_measurement,unit
G3_23,Group 3,99.777,30,demo_measurement,unit
G3_23,Group 3,92.697,31,demo_measurement,unit
G3_23,Group 3,123.660,32,demo_measurement,unit
G3_23,Group 3,116.381,33,demo_measurement,unit
G3_23,Group 3,137.057,34,demo_measurement,unit
G3_23,Group 3,100.516,35,demo_measurement,unit
G3_23,Group 3,116.195,36,demo_measurement,unit
G3_23,Group 3,111.787,37,demo_measurement,unit
G3_23,Group 3,122.221,38,demo_measurement,unit
G3_23,Group 3,126.527,39,demo_measurement,unit
G3_23,Group 3,112.802,40,demo_measurement,unit
G3_23,Group 3,95.679,41,demo_measurement,unit
G3_23,Group 3,106.535,42,demo_measurement,unit
G3_23,Group 3,119.143,43,demo_measurement,unit
G3_23,Group 3,88.152,44,demo_measurement,unit
G3_23,Group 3,111.111,45,demo_measurement,unit
G3_23,Group 3,120.860,46,demo_measurement,unit
G3_23,Group 3,118.281,47,demo_measurement,unit
G3_23,Group 3,106.588,48,demo_measurement,unit
G3_23,Group 3,110.929,49,demo_measurement,unit
G3_23,Group 3,100.226,50,demo_measurement,unit
G3_24,Group 3,99.838,1,demo_measurement,unit
G3_24,Group 3,122.772,2,demo_measurement,unit
G3_24,Group 3,115.274,3,demo_measurement,unit
G3_24,Group 3,124.303,4,demo_measurement,unit
G3_24,Group 3,131.670,5,demo_measurement,unit
G3_24,Group 3,80.401,6,demo_measurement,unit
G3_24,Group 3,116.251,7,demo_measurement,unit
G3_24,Group 3,112.449,8,demo_measurement,unit
G3_24,Group 3,100.729,9,demo_measurement,unit
G3_24,Group 3,128.220,10,demo_measurement,unit
G3_24,Group 3,118.300,11,demo_measurement,unit
G3_24,Group 3,118.665,12,demo_measurement,unit
G3_24,Group 3,117.120,13,demo_measurement,unit
G3_24,Group 3,109.973,14,demo_measurement,unit
G3_24,Group 3,101.344,15,demo_measurement,unit
G3_24,Group 3,108.368,16,demo_measurement,unit
G3_24,Group 3,107.237,17,demo_measurement,unit
G3_24,Group 3,92.693,18,demo_measurement,unit
G3_24,Group 3,115.503,19,demo_measurement,unit
G3_24,Group 3,138.642,20,demo_measurement,unit
G3_24,Group 3,100.760,21,demo_measurement,unit
G3_24,Group 3,89.595,22,demo_measurement,unit
G3_24,Group 3,139.128,23,demo_measurement,unit
G3_24,Group 3,115.580,24,demo_measurement,unit
G3_24,Group 3,102.292,25,demo_measurement,unit
G3_24,Group 3,113.302,26,demo_measurement,unit
G3_24,Group 3,137.082,27,demo_measurement,unit
G3_24,Group 3,98.879,28,demo_measurement,unit
G3_24,Group 3,110.715,29,demo_measurement,unit
G3_24,Group 3,128.925,30,demo_measurement,unit
G3_24,Group 3,125.280,31,demo_measurement,unit
G3_24,Group 3,121.478,32,demo_measurement,unit
G3_24,Group 3,109.872,33,demo_measurement,unit
G3_24,Group 3,113.560,34,demo_measurement,unit
G3_24,Group 3,124.273,35,demo_measurement,unit
G3_24,Group 3,136.858,36,demo_measurement,unit
G3_24,Group 3,132.082,37,demo_measurement,unit
G3_24,Group 3,105.746,38,demo_measurement,unit
G3_24,Group 3,117.799,39,demo_measurement,unit
G3_24,Group 3,124.777,40,demo_measurement,unit
G3_24,Group 3,112.344,41,demo_measurement,unit
G3_24,Group 3,98.055,42,demo_measurement,unit
G3_24,Group 3,134.311,43,demo_measurement,unit
G3_24,Group 3,123.205,44,demo_measurement,unit
G3_24,Group 3,133.394,45,demo_measurement,unit
G3_24,Group 3,121.148,46,demo_measurement,unit
G3_24,Group 3,107.727,47,demo_measurement,unit
G3_24,Group 3,144.437,48,demo_measurement,unit
G3_24,Group 3,107.906,49,demo_measurement,unit
G3_24,Group 3,99.418,50,demo_measurement,unit
G3_25,Group 3,100.028,1,demo_measurement,unit
G3_25,Group 3,116.481,2,demo_measurement,unit
G3_25,Group 3,119.766,3,demo_measurement,unit
G3_25,Group 3,125.676,4,demo_measurement,unit
G3_25,Group 3,126.717,5,demo_measurement,unit
G3_25,Group 3,100.199,6,demo_measurement,unit
G3_25,Group 3,104.391,7,demo_measurement,unit
G3_25,Group 3,114.885,8,demo_measurement,unit
G3_25,Group 3,106.352,9,demo_measurement,unit
G3_25,Group 3,121.697,10,demo_measurement,unit
G3_25,Group 3,131.340,11,demo_measurement,unit
G3_25,Group 3,107.940,12,demo_measurement,unit
G3_25,Group 3,102.696,13,demo_measurement,unit
G3_25,Group 3,128.935,14,demo_measurement,unit
G3_25,Group 3,120.647,15,demo_measurement,unit
G3_25,Group 3,113.352,16,demo_measurement,unit
G3_25,Group 3,99.271,17,demo_measurement,unit
G3_25,Group 3,117.310,18,demo_measurement,unit
G3_25,Group 3,120.544,19,demo_measurement,unit
G3_25,Group 3,108.339,20,demo_measurement,unit
G3_25,Group 3,120.908,21,demo_measurement,unit
G3_25,Group 3,126.628,22,demo_measurement,unit
G3_25,Group 3,131.789,23,demo_measurement,unit
G3_25,Group 3,99.930,24,demo_measurement,unit
G3_25,Group 3,126.122,25,demo_measurement,unit
G3_25,Group 3,113.127,26,demo_measurement,unit
G3_25,Group 3,124.809,27,demo_measurement,unit
G3_25,Group 3,112.850,28,demo_measurement,unit
G3_25,Group 3,107.401,29,demo_measurement,unit
G3_25,Group 3,143.163,30,demo_measurement,unit
G3_25,Group 3,121.112,31,demo_measurement,unit
G3_25,Group 3,109.671,32,demo_measurement,unit
G3_25,Group 3,90.292,33,demo_measurement,unit
G3_25,Group 3,128.664,34,demo_measurement,unit
G3_25,Group 3,101.875,35,demo_measurement,unit
G3_25,Group 3,118.630,36,demo_measurement,unit
G3_25,Group 3,120.676,37,demo_measurement,unit
G3_25,Group 3,95.250,38,demo_measurement,unit
G3_25,Group 3,117.093,39,demo_measurement,unit
G3_25,Group 3,117.754,40,demo_measurement,unit
G3_25,Group 3,117.606,41,demo_measurement,unit
G3_25,Group 3,127.815,42,demo_measurement,unit
G3_25,Group 3,102.556,43,demo_measurement,unit
G3_25,Group 3,130.010,44,demo_measurement,unit
G3_25,Group 3,120.257,45,demo_measurement,unit
G3_25,Group 3,128.852,46,demo_measurement,unit
G3_25,Group 3,120.252,47,demo_measurement,unit
G3_25,Group 3,104.380,48,demo_measurement,unit
G3_25,Group 3,126.204,49,demo_measurement,unit
G3_25,Group 3,113.318,50,demo_measurement,unit
G3_26,Group 3,124.028,1,demo_measurement,unit
G3_26,Group 3,116.614,2,demo_measurement,unit
G3_26,Group 3,111.411,3,demo_measurement,unit
G3_26,Group 3,108.227,4,demo_measurement,unit
G3_26,Group 3,121.410,5,demo_measurement,unit
G3_26,Group 3,117.725,6,demo_measurement,unit
G3_26,Group 3,109.211,7,demo_measurement,unit
G3_26,Group 3,105.449,8,demo_measurement,unit
G3_26,Group 3,112.905,9,demo_measurement,unit
G3_26,Group 3,112.076,10,demo_measurement,unit
G3_26,Group 3,88.824,11,demo_measurement,unit
G3_26,Group 3,117.951,12,demo_measurement,unit
G3_26,Group 3,106.970,13,demo_measurement,unit
G3_26,Group 3,96.956,14,demo_measurement,unit
G3_26,Group 3,99.754,15,demo_measurement,unit
G3_26,Group 3,122.507,16,demo_measurement,unit
G3_26,Group 3,130.755,17,demo_measurement,unit
G3_26,Group 3,97.524,18,demo_measurement,unit
G3_26,Group 3,113.559,19,demo_measurement,unit
G3_26,Group 3,140.619,20,demo_measurement,unit
G3_26,Group 3,110.854,21,demo_measurement,unit
G3_26,Group 3,121.433,22,demo_measurement,unit
G3_26,Group 3,98.675,23,demo_measurement,unit
G3_26,Group 3,101.033,24,demo_measurement,unit
G3_26,Group 3,94.653,25,demo_measurement,unit
G3_26,Group 3,127.192,26,demo_measurement,unit
G3_26,Group 3,134.274,27,demo_measurement,unit
G3_26,Group 3,114.221,28,demo_measurement,unit
G3_26,Group 3,101.369,29,demo_measurement,unit
G3_26,Group 3,124.114,30,demo_measurement,unit
G3_26,Group 3,127.386,31,demo_measurement,unit
G3_26,Group 3,118.498,32,demo_measurement,unit
G3_26,Group 3,129.740,33,demo_measurement,unit
G3_26,Group 3,110.667,34,demo_measurement,unit
G3_26,Group 3,104.827,35,demo_measurement,unit
G3_26,Group 3,105.466,36,demo_measurement,unit
G3_26,Group 3,122.049,37,demo_measurement,unit
G3_26,Group 3,124.528,38,demo_measurement,unit
G3_26,Group 3,131.286,39,demo_measurement,unit
G3_26,Group 3,120.950,40,demo_measurement,unit
G3_26,Group 3,132.720,41,demo_measurement,unit
G3_26,Group 3,109.734,42,demo_measurement,unit
G3_26,Group 3,89.847,43,demo_measurement,unit
G3_26,Group 3,119.628,44,demo_measurement,unit
G3_26,Group 3,118.784,45,demo_measurement,unit
G3_26,Group 3,114.152,46,demo_measurement,unit
G3_26,Group 3,119.750,47,demo_measurement,unit
G3_26,Group 3,129.400,48,demo_measurement,unit
G3_26,Group 3,128.622,49,demo_measurement,unit
